,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
15/02/2018,40.4,39.952,39.208,42.056,42.928,43.264,42.4879,42.4319,43.9599,54.3899,52.2249,50.7099,49.859,53.23,51.75,63.755,71.0849,79.5299,81.2649,77.745,75.3349,76.565,79.595,81.8799,73.91,71.2649,71.75,69.8649,72.635,73.7649,74.095,74.1549,78.8649,72.605,60.215,53.34,51.645,51.2649,46.186,41.112,39.48,38.896,41.2879,51.485,52.24,52.215,50.57,45.2659
16/02/2018,42.6959,40.816,43.2719,40.9119,43.424,43.4319,44.6399,42.8639,43.5519,54.645,55.4399,48.491,50.9,47.82,45.976,56.125,70.16,74.5599,80.955,80.12,80.04,79.6849,78.8499,71.455,71.9349,68.745,67.9199,63.0499,66.9749,68.04,68.1849,67.7399,63.82,62.0449,51.825,46.386,47.48,49.3359,42.5999,38.472,34.816,40.104,41.5519,46.112,52.055,49.337,48.5439,49.72
17/02/2018,49.8079,43.9119,48.736,46.8639,46.56,45.2319,46.584,46.824,44.608,46.784,46.872,44.7519,42.9119,44.608,43.7519,52.24,48.368,47.2239,46.1759,46.2879,44.1199,44.464,41.4319,42.2,42.0239,40.6399,42.368,41.624,41.1679,39.0079,40.56,41.0159,40.816,40.832,43.08,41.2,42.4959,42,35.824,37.304,39.1839,39.2239,38.424,42.7599,41.9199,42.728,42.136,41.832
18/02/2018,41.4399,39.032,40.5519,43.2719,41.992,41.9119,40.768,43.1839,42.416,41.584,42.872,43.4879,41.624,43.7519,42.7519,42.8639,42.2799,42.584,41.136,41.5999,39.056,39.68,40.096,39.304,39.3839,38.8079,39.8639,38.2879,39.816,38.1839,40.104,38.056,39.8639,39.9599,38.7039,40.784,40.6959,40.36,39.848,42.2319,39.1759,40.84,40.8079,39.872,41.3759,39.48,39.784,40.304
19/02/2018,38.928,37.736,35.344,35.1199,36.608,37.784,40.1839,40.816,41.8639,50.935,48.073,47.5439,49.448,48.7519,47.944,51.2599,55.6199,64.5899,71.6299,67.635,70.945,75.2949,77.83,73.235,76.4049,70.5599,73.72,69.735,65.875,68.48,70.175,69.5999,69.75,66.5449,55.415,48.0439,47.6559,48.088,42.04,41.7039,38.888,45.16,43.832,45.888,44.08,45.3759,44.304,42.68
20/02/2018,39.4879,37.528,38.936,38.216,34.504,40.1679,39.0719,42.672,42.1199,50.63,48.666,46.3359,47.056,51.2449,49.195,55.375,64.3099,79.44,77.955,77.75,82.83,84.955,81.855,78.76,78.705,73.5999,71.845,67.0749,69.2249,72.8399,72,69.2699,64.7099,66.315,54.6699,48.483,47.464,45.848,41.248,37.0719,33.7439,44.1679,43.68,47.984,47.1759,48.2799,47.264,44.9199
21/02/2018,41.9599,40.352,37.568,37.032,43.472,42.872,43.768,43.768,43.152,50.0849,49.491,48.3279,47.6399,49.0239,51.4049,57.345,65.0899,67.87,71.9599,74.1699,76.485,82.57,82.095,82.76,85.1449,82.0149,74.985,74.07,72.425,77.4499,78.0449,72.7549,72.6549,65.9049,53.98,48.844,48.664,47.736,43.528,40.568,41.1839,43.504,44.448,44.7599,48.568,50.07,47.986,46.472
22/02/2018,44.608,43.4959,41.9599,44.264,46.792,46.896,45.368,45.68,46.304,54.7249,52.16,50.035,52.1749,52.665,54.63,56.61,65.16,77.2149,80.3099,80.7699,80.23,81.785,82.625,91.065,84.9499,84.04,83.6549,79.4649,77.75,78.595,74.6449,74.345,70.315,68.98,56.665,52.575,50.82,49.7999,44.112,47.528,42.2239,46.152,46.584,49.088,47.568,48.7039,47.52,45.2
23/02/2018,43.048,43.1679,41.1679,41.896,40.152,40.0719,43.928,43.5919,44.512,55,49.848,51.1199,50.9599,51.4399,51.9599,56.02,68.58,38.2879,65.36,63.285,73.3349,76.61,85.1849,81.3249,79.5049,83.9749,79.1549,76.205,75.44,77.035,74.32,74.04,74.43,68.4899,56.365,49.612,51.5099,49.0019,41.728,35.6559,42.456,44.7999,44.4959,43.944,46.048,46.0719,45.584,43.112
24/02/2018,37.872,38.7519,41.352,40.976,39.4959,39.7599,46.208,42.144,44.048,43.6559,44.192,43.568,43.0639,46.0159,43.152,53.16,52.88,54.615,52.535,49.1059,44.104,42.408,44.4879,41.48,45.56,46.952,45.632,46.24,46.344,46.7519,46.0719,44.5519,44.88,46.136,47.032,46.6479,44.504,41.24,38.5919,38.3839,40.8639,39.448,39.5519,43.5519,41.456,45.0719,40.824,44.8079
