,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
13/02/2018,35.448,35.4959,35.944,36.456,39.9119,39.456,40.16,39.816,44.032,42.9679,55.645,50.415,71.2799,76.33,87.945,92.6549,103.08,112.47,115.0899,111.2949,108.425,109.19,108.82,111.94,112.355,111.75,106.9599,104.4349,109.47,104.11,104.1849,99.76,99.915,98.6299,63.665,61.0149,57.8899,55.27,54.8699,53.54,41.504,34.5359,33.584,32.976,33.2879,31.688,32.832,30.856
14/02/2018,31.368,30.664,30.344,30.92,30.736,29.992,30.8239,30.112,33.88,33.4959,43.504,43.1759,61.99,74.2799,77.135,90.175,115.5199,112.8499,123.985,116.125,112.2249,116.635,115.7799,113.68,112.65,110.2249,107.705,105.7249,104.01,101.495,110.785,101.5449,94.845,93.9749,65.1549,60.005,56.1399,53.22,50.555,49.833,38.208,32.5519,31.6,31.952,29.976,30.3519,31.312,30.232
15/02/2018,30.8239,30.28,30.36,30.816,30.12,30.712,31.3279,30.48,33.928,53.5099,50.465,51.7099,73.41,75.855,82.5749,97.1549,100.445,101.5599,99.4649,100.36,103.8399,104.32,105.8,103.55,106.4349,109.47,107.08,101.425,109.11,105.5599,95.9199,101.44,95.745,93.4749,65.285,63.0649,57.9749,54.52,51.61,50.3499,39.291,31.464,31.4319,31.952,31.6159,31.0639,30.816,29.736
16/02/2018,30.416,30.344,30.0639,30.488,30.448,30.1919,31.504,30.664,33.584,53.685,47.6829,50.74,67.93,76.12,76.5299,85.8399,102.62,104.9599,96.05,103.815,107.355,105.91,103.1999,102.69,103.5999,99.6449,105.535,94.7149,92.805,96.8,86.1399,92.26,85.32,88.3949,60.9049,56.24,54.8149,54.16,51.485,49.8839,42.256,37.568,36.944,36.048,33.6559,32.528,32.936,31.104
17/02/2018,31.232,31.024,31.672,31.104,30.848,31.288,31.52,30.5599,30.096,30.968,31.3519,30.2,46.584,50.6399,47.616,49.464,48.048,45.776,45.4399,43.832,45.0239,43.4,43.52,41.5439,41.464,41.4399,42.0079,41.768,40.6479,42.32,42.056,41.3919,40.0159,41.8639,38.2799,40.096,42.192,41.872,41.528,42.728,32,28.552,28.224,28.1919,28.672,27.9839,28.816,28.288
18/02/2018,28.552,28.0879,28.408,28.08,28.496,28.656,28.664,27.992,28.624,28.408,29.176,28.368,45.736,49.736,46.872,45.5919,44.5999,45.0239,46.4,44.048,42.9039,41.568,41.52,40.424,40.824,39.824,41,39.888,39.776,39.576,39.136,40.472,38.952,45.7439,48.48,47.0719,45.824,46.352,47.3279,45.768,36.0079,31.816,30.656,31.6399,31.568,31.12,31.952,31.5119
19/02/2018,31.648,32.256,31.224,31.976,41.104,41.16,40.928,60.7649,42.6749,40.3359,58.285,53.32,74.2399,71.745,84.735,93.5999,116.8399,115.415,119.1999,113.8799,118.2249,120.495,118.48,118.1299,116.105,117.6449,111.4199,112.51,114.75,112.4899,111.135,103.995,111.3,102.1999,63.6749,55.415,54.985,53.5099,51.7999,50.6749,39.32,33.32,32.9679,32.304,31.552,31.792,31.792,31.936
20/02/2018,31.3279,31.888,31.664,31.912,35.8639,35.424,36.056,35.632,39.4319,57.15,52.1349,52.57,74,75.125,77.94,92.2799,103.07,104.07,106.0999,108.535,107.5899,105.735,103.61,108.8099,104.82,103.5199,111.705,105.5749,112.1449,106.2649,106.9599,105.44,108.665,95.6299,65.2149,63.1699,58.29,52.04,51.08,50.9599,40.688,34.9039,34.3759,33.4959,32.824,32.792,33.464,31.848
21/02/2018,31.7759,32.616,31.888,31.664,32.576,32.5359,31.76,31.4319,38.6959,55.8699,54.97,56.1199,71.18,76.26,85.19,91.385,105.8,106.6849,106.3799,108.695,112.495,115.61,108.7799,115.7699,105.385,110.3499,103.345,105.745,102.9349,103.735,95.8399,103.36,91.665,96.9049,60.7449,58.48,56.02,53.16,50.025,49.0989,39.4399,34.104,32.776,32.6399,32.584,32.9039,31.992,31.728
22/02/2018,31.648,31.7439,31.336,31.9279,35.976,35.584,34.84,34.936,41.784,55.02,50.6349,52.6399,76.7649,80.345,83.8399,95.1999,110.555,114.68,113.855,115.2399,114.2949,110.2799,107.32,106.855,115.095,112.355,106.3499,104.495,102.73,105.9199,102.7699,101.43,100.6399,98.815,72.2249,67.1849,65.2699,59.1549,55.325,53.3349,40.756,33.584,31.7199,33.68,32.728,32.512,31.752,31.28
